Team,Year,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
OKC,2022,Opponent/G,,241.5,41.4,90.5,.458,13.6,38.7,.353,27.8,51.8,.536,15.3,19.9,.771,11.0,37.3,48.4,26.1,8.5,6.0,13.2,17.8,111.8
OKC,2022,Lg Rank,,8,23,25,13,27,29,15,13,10,16,5,4,12,25,30,30,26,29,29,21,30,15
OKC,2022,Year/Year,,0.2%,-4.5%,-1.3%,-.015,0.4%,3.6%,-.011,-6.7%,-4.7%,-.011,0.1%,0.3%,-.002,9.1%,0.9%,2.7%,1.3%,-5.7%,13.8%,1.1%,-3.8%,-3.3%
ORL,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,2022,Team,82,19780,3139,7240,.434,999,3022,.331,2140,4218,.507,1270,1614,.787,746,2885,3631,1947,555,367,1188,1612,8547
ORL,2022,Team/G,,241.2,38.3,88.3,.434,12.2,36.9,.331,26.1,51.4,.507,15.5,19.7,.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,19.7,104.2
ORL,2022,Lg Rank,,13,28,14,28,15,11,28,25,19,26,28,29,11,27,7,14,20,28,20,25,14,29
ORL,2022,Year/Year,,0.2%,0.1%,-1.0%,+.005,11.9%,16.0%,-.012,-4.6%,-10.4%,+.031,-6.8%,-8.2%,+.012,-12.3%,0.3%,-2.6%,8.8%,-1.8%,1.3%,12.9%,14.4%,0.2%
ORL,2022,Opponent,82,19780,3346,7300,.458,1082,2979,.363,2264,4321,.524,1429,1851,.772,852,3014,3866,2034,655,428,1079,1501,9203
ORL,2022,Opponent/G,,241.2,40.8,89.0,.458,13.2,36.3,.363,27.6,52.7,.524,17.4,22.6,.772,10.4,36.8,47.1,24.8,8.0,5.2,13.2,18.3,112.2
ORL,2022,Lg Rank,,13,17,20,14,26,23,24,11,11,10,21,22,14,18,29,29,14,23,27,22,27,20
ORL,2022,Year/Year,,0.2%,-3.3%,-0.7%,-.012,-3.7%,-1.3%,-.009,-3.1%,-0.3%,-.015,14.8%,16.9%,-.014,6.3%,-2.2%,-0.5%,-4.7%,4.9%,-2.1%,3.3%,-1.9%,-0.9%
PHI,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,2022,Team,82,19805,3230,6932,.466,950,2608,.364,2280,4324,.527,1605,1955,.821,700,2770,3470,1945,633,435,1027,1590,9015
PHI,2022,Team/G,,241.5,39.4,84.5,.466,11.6,31.8,.364,27.8,52.7,.527,19.6,23.8,.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,19.4,109.9
PHI,2022,Lg Rank,,8,23,30,16,22,27,7,16,16,21,1,3,1,30,19,29,21,9,6,4,12,18
PHI,2022,Year/Year,,-0.2%,-4.9%,-2.7%,-.010,2.9%,5.6%,-.010,-7.7%,-7.1%,-.004,0.0%,-6.5%,+.054,-14.9%,-3.6%,-6.1%,0.1%,-15.1%,-14.6%,-13.3%,-4.1%,-3.3%
PHI,2022,Opponent,82,19805,3253,7097,.458,931,2692,.346,2322,4405,.527,1364,1773,.769,838,2784,3622,1932,542,379,1087,1594,8801
PHI,2022,Opponent/G,,241.5,39.7,86.5,.458,11.4,32.8,.346,28.3,53.7,.527,16.6,21.6,.769,10.2,34.0,44.2,23.6,6.6,4.6,13.3,19.4,107.3
PHI,2022,Lg Rank,,8,9,8,15,2,6,9,19,16,12,12,13,11,13,15,17,7,1,13,19,19,8
PHI,2022,Year/Year,,-0.2%,0.8%,-0.4%,+.005,-4.6%,-0.6%,-.015,3.1%,-0.3%,+.017,-4.4%,-5.1%,+.005,4.8%,2.4%,2.9%,0.1%,-8.7%,-0.7%,-14.9%,-7.2%,-0.7%
PHO,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,2022,Team,82,19730,3581,7389,.485,951,2616,.364,2630,4773,.551,1303,1635,.797,801,2913,3714,2244,702,359,1060,1633,9416
PHO,2022,Team/G,,240.6,43.7,90.1,.485,11.6,31.9,.364,32.1,58.2,.551,15.9,19.9,.797,9.8,35.5,45.3,27.4,8.6,4.4,12.9,19.9,114.8
PHO,2022,Lg Rank,,24,1,6,1,21,26,9,1,3,4,24,27,7,19,5,10,4,6,22,7,19,5
PHO,2022,Year/Year,,-0.9%,0.8%,2.1%,-.006,-11.2%,-7.8%,-.014,6.0%,8.4%,-.012,1.8%,6.6%,-.038,11.6%,3.9%,5.5%,1.6%,19.2%,1.0%,3.2%,4.4%,-0.4%
PHO,2022,Opponent,82,19730,3216,7243,.444,953,2805,.340,2263,4438,.510,1416,1861,.761,863,2783,3646,1875,614,327,1206,1553,8801
PHO,2022,Opponent/G,,240.6,39.2,88.3,.444,11.6,34.2,.340,27.6,54.1,.510,17.3,22.7,.761,10.5,33.9,44.5,22.9,7.5,4.0,14.7,18.9,107.3
PHO,2022,Lg Rank,,24,7,16,3,4,10,5,10,21,3,17,23,6,21,14,19,2,15,3,6,24,8
PHO,2022,Year/Year,,-0.9%,-3.2%,1.8%,-.023,0.1%,4.4%,-.015,-4.5%,0.2%,-.025,2.5%,4.7%,-.017,12.4%,1.8%,4.1%,-0.3%,8.3%,11.3%,7.9%,5.4%,-1.9%
POR,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,2022,Team,82,19730,3161,7144,.442,1043,3017,.346,2118,4127,.513,1346,1771,.760,854,2661,3515,1880,657,366,1187,1728,8711
POR,2022,Team/G,,240.6,38.5,87.1,.442,12.7,36.8,.346,25.8,50.3,.513,16.4,21.6,.760,10.4,32.5,42.9,22.9,8.0,4.5,14.5,21.1,106.2
POR,2022,Lg Rank,,24,26,19,26,13,12,23,29,22,24,21,16,22,12,27,27,26,8,21,24,28,27
POR,2022,Year/Year,,0.1%,-6.6%,-4.3%,-.011,-19.1%,-9.9%,-.039,1.0%,0.1%,+.005,-7.8%,-0.2%,-.063,-2.1%,-4.3%,-3.8%,7.8%,16.3%,-11.5%,30.4%,11.4%,-8.5%
POR,2022,Opponent,82,19730,3373,7045,.479,1129,3046,.371,2244,3999,.561,1564,2014,.777,800,2868,3668,2184,672,409,1150,1589,9439
POR,2022,Opponent/G,,240.6,41.1,85.9,.479,13.8,37.1,.371,27.4,48.8,.561,19.1,24.6,.777,9.8,35.0,44.7,26.6,8.2,5.0,14.0,19.4,115.1
POR,2022,Lg Rank,,24,19,5,27,28,25,28,9,2,29,28,28,18,8,22,20,30,26,23,12,21,27
POR,2022,Year/Year,,0.1%,-1.5%,-2.7%,+.006,6.8%,7.2%,-.001,-5.2%,-9.1%,+.023,6.5%,8.0%,-.010,-1.1%,-1.6%,-1.4%,6.9%,34.1%,7.8%,13.2%,1.5%,0.7%
SAC,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,2022,Team,82,19805,3321,7223,.460,937,2722,.344,2384,4501,.530,1466,1908,.768,784,2737,3521,1943,588,369,1156,1552,9045
SAC,2022,Team/G,,241.5,40.5,88.1,.460,11.4,33.2,.344,29.1,54.9,.530,17.9,23.3,.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,110.3
SAC,2022,Lg Rank,,8,18,15,20,25,21,24,10,9,19,7,5,18,22,23,26,22,20,19,19,11,16
SAC,2022,Year/Year,,0.5%,-4.9%,-0.6%,-.021,-5.9%,-0.4%,-.020,-4.5%,-0.8%,-.021,9.0%,5.7%,+.023,2.1%,4.2%,3.7%,-7.1%,-4.9%,-9.5%,5.4%,-2.7%,-3.0%
SAC,2022,Opponent,82,19805,3561,7429,.479,1065,2864,.372,2496,4565,.547,1306,1682,.776,866,2891,3757,2077,668,395,1106,1665,9493
SAC,2022,Opponent/G,,241.5,43.4,90.6,.479,13.0,34.9,.372,30.4,55.7,.547,15.9,20.5,.776,10.6,35.3,45.8,25.3,8.1,4.8,13.5,20.3,115.8
SAC,2022,Lg Rank,,8,29,27,28,24,16,29,28,26,25,8,7,17,22,24,22,21,25,18,16,7,29
SAC,2022,Year/Year,,0.5%,-0.4%,1.3%,-.008,4.7%,7.1%,-.008,-2.4%,-2.0%,-.003,-10.6%,-9.4%,-.010,-0.9%,2.0%,1.3%,0.0%,7.6%,3.2%,-1.7%,8.5%,-1.4%
SAS,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,2022,Team,82,19805,3546,7601,.467,925,2626,.352,2621,4975,.527,1262,1673,.754,901,2815,3716,2289,626,403,1042,1483,9279
SAS,2022,Team/G,,241.5,43.2,92.7,.467,11.3,32.0,.352,32.0,60.7,.527,15.4,20.4,.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,18.1,113.2
SAS,2022,Lg Rank,,8,3,2,14,26,25,18,3,2,22,29,25,25,7,13,9,2,11,10,5,2,8
SAS,2022,Year/Year,,-0.5%,3.3%,2.4%,+.004,13.4%,12.7%,+.002,0.1%,-2.3%,+.013,-11.6%,-7.3%,-.037,18.3%,-0.7%,3.3%,14.3%,8.8%,-3.3%,11.4%,0.7%,1.9%
SAS,2022,Opponent,82,19805,3482,7475,.466,992,2756,.360,2490,4719,.528,1313,1711,.767,933,2902,3835,1970,601,403,1131,1553,9269
SAS,2022,Opponent/G,,241.5,42.5,91.2,.466,12.1,33.6,.360,30.4,57.5,.528,16.0,20.9,.767,11.4,35.4,46.8,24.0,7.3,4.9,13.8,18.9,113.0
SAS,2022,Lg Rank,,8,26,30,19,13,8,20,27,30,14,9,10,10,29,25,26,10,10,21,14,24,23
SAS,2022,Year/Year,,-0.5%,0.1%,1.5%,-.006,-1.6%,3.0%,-.017,0.8%,0.6%,+.001,2.2%,0.9%,+.010,11.9%,-5.0%,-1.3%,-3.0%,16.2%,-4.1%,4.6%,1.9%,0.2%
TOR,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,2022,Team,82,19855,3332,7489,.445,979,2808,.349,2353,4681,.503,1327,1749,.759,1095,2622,3717,1809,738,376,1021,1607,8970
TOR,2022,Team/G,,242.1,40.6,91.3,.445,11.9,34.2,.349,28.7,57.1,.503,16.2,21.3,.759,13.4,32.0,45.3,22.1,9.0,4.6,12.5,19.6,109.4
TOR,2022,Lg Rank,,5,14,4,25,19,19,20,13,5,28,23,21,23,2,30,8,29,2,17,2,13,20
TOR,2022,Year/Year,,0.7%,2.3%,3.0%,-.003,-17.4%,-12.9%,-.019,13.6%,15.7%,-.009,-6.9%,-0.0%,-.056,41.4%,-0.5%,9.0%,-8.5%,4.9%,-15.1%,-5.8%,-7.5%,-1.7%
TOR,2022,Opponent,82,19855,3197,6919,.462,1014,2861,.354,2183,4058,.538,1374,1742,.789,847,2764,3611,2076,549,416,1298,1563,8782
TOR,2022,Opponent/G,,242.1,39.0,84.4,.462,12.4,34.9,.354,26.6,49.5,.538,16.8,21.2,.789,10.3,33.7,44.0,25.3,6.7,5.1,15.8,19.1,107.1
TOR,2022,Lg Rank,,5,5,2,17,16,15,18,5,4,19,13,11,26,16,12,14,20,2,25,2,23,7
TOR,2022,Year/Year,,0.7%,-0.1%,-0.4%,+.001,-11.1%,-4.9%,-.025,6.0%,3.0%,+.015,-15.4%,-14.3%,-.010,3.3%,-6.0%,-4.0%,-2.6%,1.1%,-9.1%,-1.8%,-2.3%,-4.2%
UTA,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,2022,Team,82,19730,3327,7067,.471,1192,3308,.360,2135,3759,.568,1470,1916,.767,884,2916,3800,1836,588,402,1149,1547,9316
UTA,2022,Team/G,,240.6,40.6,86.2,.471,14.5,40.3,.360,26.0,45.8,.568,17.9,23.4,.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,18.9,113.6
UTA,2022,Lg Rank,,24,15,25,6,2,2,11,26,30,2,6,4,20,10,3,3,27,20,11,16,10,7
UTA,2022,Year/Year,,-0.2%,-1.7%,-2.2%,+.002,-13.1%,-6.2%,-.029,6.2%,1.7%,+.024,4.5%,8.8%,-.032,1.5%,-5.5%,-4.0%,-5.3%,8.9%,-4.9%,-1.4%,1.7%,-2.4%
UTA,2022,Opponent,82,19730,3314,7318,.453,994,2837,.350,2320,4481,.518,1199,1581,.758,809,2599,3408,1917,636,352,982,1664,8821
UTA,2022,Opponent/G,,240.6,40.4,89.2,.453,12.1,34.6,.350,28.3,54.6,.518,14.6,19.3,.758,9.9,31.7,41.6,23.4,7.8,4.3,12.0,20.3,107.6
UTA,2022,Lg Rank,,24,13,21,9,14,13,13,18,23,6,1,1,4,9,1,1,5,19,8,29,8,10
UTA,2022,Year/Year,,-0.2%,-1.1%,-2.4%,+.006,11.5%,8.6%,+.009,-5.7%,-8.2%,+.014,0.6%,1.8%,-.009,0.6%,-3.4%,-2.5%,4.9%,0.8%,9.6%,4.3%,7.0%,0.4%
WAS,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,2022,Team,82,19830,3327,7056,.472,860,2512,.342,2467,4544,.543,1393,1778,.783,737,2798,3535,2052,522,406,1077,1545,8907
WAS,2022,Team/G,,241.8,40.6,86.0,.472,10.5,30.6,.342,30.1,55.4,.543,17.0,21.7,.783,9.0,34.1,43.1,25.0,6.4,5.0,13.1,18.8,108.6
WAS,2022,Lg Rank,,7,15,26,5,30,29,26,6,8,9,15,15,12,28,14,23,12,30,8,8,9,22
WAS,2022,Year/Year,,0.0%,-6.0%,-5.4%,-.003,3.0%,5.6%,-.009,-8.8%,-10.5%,+.010,-15.6%,-17.1%,+.014,-7.2%,-3.9%,-4.6%,-1.8%,-13.2%,20.0%,-8.8%,-12.8%,-6.9%
WAS,2022,Opponent,82,19830,3384,7287,.464,941,2607,.361,2443,4680,.522,1475,1828,.807,840,2786,3626,1941,598,344,972,1634,9184
WAS,2022,Opponent/G,,241.8,41.3,88.9,.464,11.5,31.8,.361,29.8,57.1,.522,18.0,22.3,.807,10.2,34.0,44.2,23.7,7.3,4.2,11.9,19.9,112.0
WAS,2022,Lg Rank,,7,20,18,18,3,1,21,25,29,8,25,18,30,15,16,18,8,9,7,30,12,16
WAS,2022,Year/Year,,0.0%,-4.2%,-3.0%,-.006,-7.8%,-5.6%,-.009,-2.8%,-1.4%,-.007,-9.3%,-12.2%,+.026,-0.1%,-5.2%,-4.0%,-3.3%,-10.5%,-13.2%,-19.2%,-9.5%,-5.5%
ATL,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,2023,Team,82,19855,3658,7574,.483,882,2505,.352,2776,5069,.548,1513,1850,.818,920,2719,3639,2049,580,401,1060,1541,9711
ATL,2023,Team/G,,242.1,44.6,92.4,.483,10.8,30.5,.352,33.9,61.8,.548,18.5,22.6,.818,11.2,33.2,44.4,25.0,7.1,4.9,12.9,18.8,118.4
ATL,2023,Lg Rank,,8,1,3,9,26,28,21,1,1,17,16,20,3,9,12,10,18,18,12,3,6,3
ATL,2023,Year/Year,,0.8%,7.6%,4.6%,+.013,-16.5%,-11.2%,-.022,18.4%,14.7%,+.017,1.9%,1.1%,+.006,11.8%,-2.3%,0.9%,1.6%,-1.2%,15.2%,9.1%,0.5%,3.9%
ATL,2023,Opponent,82,19855,3592,7398,.486,979,2748,.356,2613,4650,.562,1524,1899,.803,866,2751,3617,2131,616,414,1162,1612,9687
ATL,2023,Opponent/G,,242.1,43.8,90.2,.486,11.9,33.5,.356,31.9,56.7,.562,18.6,23.2,.803,10.6,33.5,44.1,26.0,7.5,5.0,14.2,19.7,118.1
ATL,2023,Lg Rank,,8,28,25,25,8,16,10,29,25,21,18,13,30,17,21,19,22,18,21,16,19,26
ATL,2023,Year/Year,,0.8%,4.6%,1.4%,+.015,-6.9%,-4.8%,-.008,9.6%,5.5%,+.021,17.8%,16.2%,+.011,3.3%,-0.3%,0.6%,2.2%,6.9%,12.8%,11.1%,-3.4%,5.1%
BOS,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,2023,Team,82,19980,3460,7278,.475,1315,3492,.377,2145,3786,.567,1436,1769,.812,796,2921,3717,2186,521,430,1095,1542,9671
BOS,2023,Team/G,,243.7,42.2,88.8,.475,16.0,42.6,.377,26.2,46.2,.567,17.5,21.6,.812,9.7,35.6,45.3,26.7,6.4,5.2,13.4,18.8,117.9
BOS,2023,Lg Rank,,1,13,15,14,2,2,6,29,29,5,24,28,4,20,3,7,7,27,6,7,7,4
BOS,2023,Year/Year,,0.4%,3.6%,1.5%,+.009,21.2%,14.7%,+.020,-4.9%,-8.2%,+.019,2.8%,3.3%,-.004,-7.8%,0.2%,-1.6%,7.4%,-11.8%,-10.0%,-2.1%,1.4%,5.5%
BOS,2023,Opponent,82,19980,3425,7394,.463,954,2763,.345,2471,4631,.534,1332,1733,.769,799,2810,3609,1895,544,318,1040,1568,9136
BOS,2023,Opponent/G,,243.7,41.8,90.2,.463,11.6,33.7,.345,30.1,56.5,.534,16.2,21.1,.769,9.7,34.3,44.0,23.1,6.6,3.9,12.7,19.1,111.4
BOS,2023,Lg Rank,,1,13,24,5,6,17,4,17,24,7,2,4,3,8,26,18,2,5,4,26,25,5
BOS,2023,Year/Year,,0.4%,9.2%,2.4%,+.029,-1.5%,-3.4%,+.006,14.0%,6.2%,+.036,0.6%,2.4%,-.014,-6.9%,3.0%,0.7%,6.9%,-12.0%,-15.4%,-8.2%,-1.5%,6.6%
BRK,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,2023,Team,82,19730,3399,6978,.487,1048,2771,.378,2351,4207,.559,1449,1811,.800,674,2648,3322,2093,585,506,1127,1730,9295
BRK,2023,Team/G,,240.6,41.5,85.1,.487,12.8,33.8,.378,28.7,51.3,.559,17.7,22.1,.800,8.2,32.3,40.5,25.5,7.1,6.2,13.7,21.1,113.4
BRK,2023,Lg Rank,,29,21,28,7,9,13,5,20,22,10,19,25,7,29,20,29,13,16,1,14,25,20
BRK,2023,Year/Year,,-0.1%,-1.2%,-3.8%,+.012,11.5%,6.5%,+.017,-6.0%,-9.5%,+.021,1.0%,1.7%,-.005,-20.1%,-5.3%,-8.7%,1.1%,0.5%,12.9%,-2.3%,3.6%,0.4%
BRK,2023,Opponent,82,19730,3360,7257,.463,968,2640,.367,2392,4617,.518,1537,2003,.767,943,2758,3701,1916,575,317,1126,1517,9225
BRK,2023,Opponent/G,,240.6,41.0,88.5,.463,11.8,32.2,.367,29.2,56.3,.518,18.7,24.4,.767,11.5,33.6,45.1,23.4,7.0,3.9,13.7,18.5,112.5
BRK,2023,Lg Rank,,29,10,17,4,7,4,21,13,23,2,19,23,2,28,22,27,4,11,3,18,28,10
BRK,2023,Year/Year,,-0.1%,0.6%,-1.9%,+.011,-5.7%,-11.2%,+.022,3.4%,4.4%,-.005,3.3%,6.1%,-.021,1.8%,2.5%,2.4%,-1.9%,-11.5%,-21.3%,3.5%,-6.1%,0.3%
CHO,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,2023,Team,82,19830,3385,7413,.457,881,2669,.330,2504,4744,.528,1447,1933,.749,901,2751,3652,2062,634,425,1164,1661,9098
CHO,2023,Team/G,,241.8,41.3,90.4,.457,10.7,32.5,.330,30.5,57.9,.528,17.6,23.6,.749,11.0,33.5,44.5,25.1,7.7,5.2,14.2,20.3,111.0
CHO,2023,Lg Rank,,12,22,6,29,27,18,29,12,6,27,20,17,27,12,10,9,17,9,8,17,17,27
CHO,2023,Year/Year,,-0.3%,-3.5%,-1.1%,-.011,-22.9%,-14.7%,-.035,5.9%,8.6%,-.014,11.5%,10.3%,+.008,1.5%,-0.6%,-0.1%,-10.4%,-10.3%,5.7%,7.1%,2.0%,-3.8%
CHO,2023,Opponent,82,19830,3522,7391,.477,1004,2812,.357,2518,4579,.550,1562,1965,.795,895,2892,3787,2127,573,471,1177,1667,9610
CHO,2023,Opponent/G,,241.8,43.0,90.1,.477,12.2,34.3,.357,30.7,55.8,.550,19.0,24.0,.795,10.9,35.3,46.2,25.9,7.0,5.7,14.4,20.3,117.2
CHO,2023,Lg Rank,,12,22,23,19,15,19,14,23,21,15,22,19,25,22,30,29,21,10,29,12,13,22
CHO,2023,Year/Year,,-0.3%,2.3%,0.0%,+.010,-12.5%,-11.3%,-.005,9.7%,8.6%,+.006,12.8%,8.3%,+.032,-3.9%,-1.0%,-1.7%,-1.9%,-7.1%,24.9%,-4.2%,3.6%,2.0%
CHI,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,2023,Team,82,19905,3488,7116,.490,854,2367,.361,2634,4749,.555,1446,1788,.809,694,2779,3473,2006,644,371,1097,1551,9276
CHI,2023,Team/G,,242.7,42.5,86.8,.490,10.4,28.9,.361,32.1,57.9,.555,17.6,21.8,.809,8.5,33.9,42.4,24.5,7.9,4.5,13.4,18.9,113.1
CHI,2023,Lg Rank,,4,11,21,4,30,30,16,2,5,13,21,26,5,28,9,22,20,7,19,8,8,22
CHI,2023,Year/Year,,0.9%,1.9%,-0.2%,+.010,-2.1%,0.1%,-.008,3.3%,-0.3%,+.019,0.7%,1.2%,-.004,-2.4%,0.7%,0.1%,2.5%,10.1%,10.4%,4.2%,0.7%,1.4%
CHI,2023,Opponent,82,19905,3339,7142,.468,1086,3042,.357,2253,4100,.550,1406,1806,.779,791,2763,3554,2131,546,389,1234,1537,9170
CHI,2023,Opponent/G,,242.7,40.7,87.1,.468,13.2,37.1,.357,27.5,50.0,.550,17.1,22.0,.779,9.6,33.7,43.3,26.0,6.7,4.7,15.0,18.7,111.8
CHI,2023,Lg Rank,,4,6,9,8,29,29,13,2,5,14,5,6,13,5,23,16,22,6,18,8,27,7
CHI,2023,Year/Year,,0.9%,-1.7%,-0.4%,-.006,13.1%,16.1%,-.009,-7.6%,-9.9%,+.014,-1.7%,0.4%,-.016,3.5%,-0.5%,0.4%,4.0%,-6.5%,-5.1%,15.2%,3.2%,-0.2%
CLE,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,2023,Team,82,19880,3408,6984,.488,950,2589,.367,2458,4395,.559,1439,1844,.780,795,2574,3369,2045,586,384,1094,1560,9205
CLE,2023,Team/G,,242.4,41.6,85.2,.488,11.6,31.6,.367,30.0,53.6,.559,17.5,22.5,.780,9.7,31.4,41.1,24.9,7.1,4.7,13.3,19.0,112.3
CLE,2023,Lg Rank,,5,20,27,5,19,24,12,14,18,8,23,21,19,22,25,25,19,15,14,6,9,25
CLE,2023,Year/Year,,0.8%,4.7%,0.6%,+.019,-0.3%,-3.6%,+.012,6.8%,3.3%,+.018,4.6%,1.9%,+.020,-5.0%,-7.6%,-7.0%,-0.9%,1.0%,12.0%,-7.4%,8.9%,4.1%
CLE,2023,Opponent,82,19880,3201,6847,.468,924,2508,.368,2277,4339,.525,1438,1838,.782,801,2580,3381,1888,575,360,1284,1675,8764
CLE,2023,Opponent/G,,242.4,39.0,83.5,.468,11.3,30.6,.368,27.8,52.9,.525,17.5,22.4,.782,9.8,31.5,41.2,23.0,7.0,4.4,15.7,20.4,106.9
CLE,2023,Lg Rank,,5,1,3,7,2,1,23,5,10,4,8,8,19,9,3,3,1,11,13,4,10,1
CLE,2023,Year/Year,,0.8%,-1.1%,-4.3%,+.015,-3.8%,-7.8%,+.016,0.0%,-2.1%,+.011,16.6%,15.5%,+.008,-6.6%,-2.9%,-3.8%,-4.6%,-16.8%,-5.3%,16.6%,2.3%,1.1%
DAL,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,2023,Team,82,19930,3283,6909,.475,1246,3362,.371,2037,3547,.574,1554,2057,.755,625,2556,3181,1880,514,304,1002,1697,9366
DAL,2023,Team/G,,243.0,40.0,84.3,.475,15.2,41.0,.371,24.8,43.3,.574,19.0,25.1,.755,7.6,31.2,38.8,22.9,6.3,3.7,12.2,20.7,114.2
DAL,2023,Lg Rank,,3,28,29,15,3,3,8,30,30,3,12,6,23,30,27,30,28,29,28,2,23,16
DAL,2023,Year/Year,,0.9%,1.9%,-1.0%,+.014,16.1%,9.8%,+.020,-5.2%,-9.5%,+.026,15.9%,18.3%,-.016,-17.7%,-7.7%,-9.8%,-2.0%,-6.9%,-6.5%,-2.2%,5.3%,5.7%
DAL,2023,Opponent,82,19930,3425,7065,.485,913,2596,.352,2512,4469,.562,1597,2046,.781,830,2838,3668,2044,522,312,1075,1789,9360
DAL,2023,Opponent/G,,243.0,41.8,86.2,.485,11.1,31.7,.352,30.6,54.5,.562,19.5,25.0,.781,10.1,34.6,44.7,24.9,6.4,3.8,13.1,21.8,114.1
DAL,2023,Lg Rank,,3,13,6,24,1,2,7,22,15,22,25,24,15,10,28,23,8,3,2,23,1,16
DAL,2023,Year/Year,,0.9%,7.1%,0.9%,+.028,2.0%,-1.5%,+.012,9.1%,2.4%,+.035,23.2%,21.1%,+.013,6.4%,1.4%,2.5%,6.2%,-9.2%,4.0%,0.2%,8.8%,9.0%
DEN,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,2023,Team,82,19755,3574,7088,.504,969,2559,.379,2605,4529,.575,1378,1834,.751,828,2699,3527,2368,618,368,1192,1525,9495
DEN,2023,Team/G,,240.9,43.6,86.4,.504,11.8,31.2,.379,31.8,55.2,.575,16.8,22.4,.751,10.1,32.9,43.0,28.9,7.5,4.5,14.5,18.6,115.8
DEN,2023,Lg Rank,,25,3,22,1,18,25,4,5,12,2,27,24,26,17,15,19,2,11,20,20,4,12
DEN,2023,Year/Year,,-0.3%,4.6%,0.1%,+.022,-6.7%,-13.1%,+.026,9.6%,9.5%,+.000,0.4%,6.3%,-.044,10.1%,-5.8%,-2.5%,3.9%,4.4%,20.7%,0.3%,-7.0%,2.7%
DEN,2023,Opponent,82,19755,3423,7166,.478,933,2711,.344,2490,4455,.559,1443,1861,.775,832,2516,3348,2105,646,344,1105,1601,9222
DEN,2023,Opponent/G,,240.9,41.7,87.4,.478,11.4,33.1,.344,30.4,54.3,.559,17.6,22.7,.775,10.1,30.7,40.8,25.7,7.9,4.2,13.5,19.5,112.5
